90 	9.000000e-02	5.528606e-11	6.423953e-11	6.483390e-11	6.555329e-11	6.561931e-11	6.570774e-11	6.571621e-11	6.572870e-11	6.572988e-11	6.573174e-11	 
91 	9.100000e-02	5.700821e-11	6.624315e-11	6.685620e-11	6.759820e-11	6.766630e-11	6.775751e-11	6.776624e-11	6.777913e-11	6.778035e-11	6.778227e-11	 
92 	9.200000e-02	5.876177e-11	6.828344e-11	6.891553e-11	6.968057e-11	6.975078e-11	6.984482e-11	6.985383e-11	6.986712e-11	6.986837e-11	6.987035e-11	 
93 	9.300000e-02	6.054676e-11	7.036045e-11	7.101192e-11	7.180043e-11	7.187279e-11	7.196972e-11	7.197900e-11	7.199270e-11	7.199399e-11	7.199603e-11	 
94 	9.400000e-02	6.236321e-11	7.247421e-11	7.314542e-11	7.395782e-11	7.403237e-11	7.413224e-11	7.414180e-11	7.415591e-11	7.415725e-11	7.415934e-11	 
95 	9.500000e-02	6.421112e-11	7.462475e-11	7.531605e-11	7.615275e-11	7.622954e-11	7.633240e-11	7.634224e-11	7.635678e-11	7.635815e-11	7.636031e-11	 
96 	9.600000e-02	6.609050e-11	7.681206e-11	7.752380e-11	7.838525e-11	7.846431e-11	7.857020e-11	7.858034e-11	7.859530e-11	7.859672e-11	7.859894e-11	 
97 	9.700000e-02	6.800134e-11	7.903614e-11	7.976868e-11	8.065529e-11	8.073667e-11	8.084565e-11	8.085609e-11	8.087149e-11	8.087295e-11	8.087523e-11	 
98 	9.800000e-02	6.994361e-11	8.129699e-11	8.205067e-11	8.296288e-11	8.304661e-11	8.315874e-11	8.316948e-11	8.318532e-11	8.318682e-11	8.318917e-11	 
99 	9.900000e-02	7.186845e-11	8.353779e-11	8.431245e-11	8.525005e-11	8.533610e-11	8.545136e-11	8.546239e-11	8.547868e-11	8.548022e-11	8.548264e-11	 
100 	1.000000e-01	7.387125e-11	8.586945e-11	8.666594e-11	8.762996e-11	8.771843e-11	8.783694e-11	8.784828e-11	8.786503e-11	8.786661e-11	8.786910e-11	 
101 	1.100000e-01	9.560555e-11	1.111839e-10	1.122181e-10	1.134697e-10	1.135846e-10	1.137385e-10	1.137532e-10	1.137750e-10	1.137770e-10	1.137802e-10	 
102 	1.200000e-01	1.202478e-10	1.399106e-10	1.412159e-10	1.427958e-10	1.429408e-10	1.431350e-10	1.431536e-10	1.431810e-10	1.431836e-10	1.431877e-10	 
103 	1.300000e-01	1.478043e-10	1.720660e-10	1.736766e-10	1.756260e-10	1.758049e-10	1.760445e-10	1.760674e-10	1.761013e-10	1.761045e-10	1.761095e-10	 
104 	1.400000e-01	1.777438e-10	2.070410e-10	2.089858e-10	2.113398e-10	2.115558e-10	2.118452e-10	2.118729e-10	2.119138e-10	2.119176e-10	2.119237e-10	 
105 	1.500000e-01	2.087412e-10	2.433008e-10	2.455950e-10	2.483717e-10	2.486266e-10	2.489679e-10	2.490006e-10	2.490488e-10	2.490534e-10	2.490606e-10	 
106 	1.600000e-01	2.413560e-10	2.815055e-10	2.841708e-10	2.873967e-10	2.876928e-10	2.880893e-10	2.881273e-10	2.881833e-10	2.881886e-10	2.881969e-10	 
107 	1.700000e-01	2.757477e-10	3.218506e-10	3.249111e-10	3.286154e-10	3.289553e-10	3.294107e-10	3.294543e-10	3.295186e-10	3.295247e-10	3.295343e-10	 
108 	1.800000e-01	3.112297e-10	3.550030e-10	3.585392e-10	3.617175e-10	3.620566e-10	3.623773e-10	3.624146e-10	3.624496e-10	3.624540e-10	3.624580e-10	 
109 	1.900000e-01	3.470670e-10	3.961574e-10	4.001232e-10	4.036875e-10	4.040678e-10	4.044274e-10	4.044693e-10	4.045086e-10	4.045135e-10	4.045180e-10	 
110 	2.000000e-01	3.823728e-10	4.367802e-10	4.411755e-10	4.451259e-10	4.455474e-10	4.459459e-10	4.459923e-10	4.460359e-10	4.460414e-10	4.460463e-10	 
111 	2.100000e-01	4.182038e-10	4.780832e-10	4.829206e-10	4.872683e-10	4.877322e-10	4.881709e-10	4.882219e-10	4.882698e-10	4.882759e-10	4.882813e-10	 
112 	2.200000e-01	4.536562e-10	5.190397e-10	5.243217e-10	5.290690e-10	5.295756e-10	5.300545e-10	5.301103e-10	5.301626e-10	5.301692e-10	5.301751e-10	 
113 	2.300000e-01	4.885487e-10	5.594464e-10	5.651739e-10	5.703216e-10	5.708709e-10	5.713902e-10	5.714507e-10	5.715074e-10	5.715146e-10	5.715210e-10	 
114 	2.400000e-01	5.226772e-10	5.990735e-10	6.052452e-10	6.107921e-10	6.113840e-10	6.119436e-10	6.120087e-10	6.120699e-10	6.120776e-10	6.120845e-10	 
115 	2.500000e-01	5.578084e-10	6.287862e-10	6.366195e-10	6.421954e-10	6.427969e-10	6.433556e-10	6.434205e-10	6.434814e-10	6.434890e-10	6.434959e-10	 
116 	2.600000e-01	5.887716e-10	6.642731e-10	6.726057e-10	6.785369e-10	6.791768e-10	6.797711e-10	6.798401e-10	6.799048e-10	6.799130e-10	6.799203e-10	 
117 	2.700000e-01	6.198665e-10	6.999992e-10	7.088429e-10	7.151379e-10	7.158171e-10	7.164478e-10	7.165210e-10	7.165898e-10	7.165984e-10	7.166062e-10	 
118 	2.800000e-01	6.497478e-10	7.344490e-10	7.437969e-10	7.504508e-10	7.511687e-10	7.518354e-10	7.519128e-10	7.519855e-10	7.519946e-10	7.520028e-10	 
119 	2.900000e-01	6.799952e-10	7.694112e-10	7.792795e-10	7.863038e-10	7.870616e-10	7.877654e-10	7.878471e-10	7.879238e-10	7.879335e-10	7.879422e-10	 
120 	3.000000e-01	7.101052e-10	7.951828e-10	8.067579e-10	8.126929e-10	8.136386e-10	8.142032e-10	8.142990e-10	8.143588e-10	8.143693e-10	8.143759e-10	 
